pstride_flonly,new_f_y_flonly,new_f_x_flonly_flip,new_f_z_flonly,r_s,r_e,r_w,torque_s,torque_e,torque_w
25.7575757575758,0.00344986075916285,0.000951091762305836,0.014836201892521,29.927637212074,31.2228342807672,22.6795721340773,0.456746171924951,0.47651306160027,0.346128485845066
26.2626262626263,0.00323759345401362,0.000887356470656006,0.0154059991247579,28.6542679622929,29.6675145099399,20.9682962959467,0.451806313366793,0.467782683373049,0.330617716687822
26.7676767676768,0.00297958837060712,0.000724005201958491,0.0157729317344899,26.965073371835,28.1453377738788,19.2817050747196,0.43328059642942,0.452245338598307,0.309822582707185
27.2727272727273,0.00271024391591515,0.000503301789552095,0.0156749645783092,25.525632846256,26.9745368673595,17.982871765727,0.406253311667119,0.429313349410607,0.286206467518914
27.7777777777778,0.0024611804344129,0.000291716099765033,0.0155116797492795,24.0513480926146,25.9570207285118,16.8763562222463,0.377808869815773,0.407743991208336,0.265101026619509
28.2828282828283,0.00225081415977671,0.000135192404904725,0.0159659347333857,22.2362629752883,24.6776271516081,15.5010683268316,0.358545887284691,0.397911363657964,0.249945069604592
28.7878787878788,0.00209020824138324,2.0223934994536e-05,0.0170449616939095,20.7467693768078,23.0436724001643,14.0978971440303,0.356277112872485,0.395721036061043,0.242098323879917
29.2929292929293,0.00200324799140157,-0.000109066126254178,0.0180555064344823,19.6601757488489,22.2174644696033,13.2444302508654,0.357159020603256,0.403616323252643,0.240606584461697
29.7979797979798,0.0020183789649479,-0.000279906756346298,0.0188047898411934,18.9724918084035,21.9956291947342,13.0644718109421,0.358862235104509,0.416044488782231,0.247112798987107
30.3030303030303,0.00214924984789492,-0.000472719155186986,0.01993536943005,18.6128579190378,22.0763514801474,13.2335644176586,0.373308077564582,0.44277350456022,0.265418481867321
30.8080808080808,0.00237839161830573,-0.000609490592497724,0.0214015854353352,18.5119005914201,22.3228773590344,13.5537152864371,0.39878264057625,0.480878553476101,0.291973606105531
31.3131313131313,0.00265207234956882,-0.000599574957880661,0.0218158327782254,19.0508349732334,23.0420929183623,14.3182368289722,0.418825367569247,0.506571656814886,0.314780995754959
31.8181818181818,0.00290970543541166,-0.000432041573954541,0.0205131406188695,20.2069130015405,24.4289318161781,15.7563447099193,0.418747494406491,0.506240314305887,0.326518447809454
32.3232323232323,0.00310816071109751,-0.000220586079385887,0.0190055737285123,21.5049724005123,25.8797978101756,17.2967221491667,0.414170994517828,0.498427126402887,0.333122985744834
32.8282828282828,0.00323365183994469,-0.000173860312420811,0.0191432487824983,21.7668025784287,25.9153369378921,17.6740180779643,0.422607217223156,0.503151916192628,0.343144913919618
33.3333333333333,0.00329384592350242,-0.000447982023139487,0.0203748214588103,20.9362130841728,25.2073163639512,17.2604372076309,0.432211621386837,0.520385182968478,0.35632812492702
33.8383838383838,0.00329839492546716,-0.00102477829864443,0.0204608557053543,20.1532777480351,25.0410259211391,17.7305841063487,0.418187184006662,0.519609576443217,0.367915489030074
34.3434343434343,0.00324650747917348,-0.0017572943595085,0.0189565090480804,20.3142307341423,26.3926716423821,19.6190420796524,0.392320937503887,0.509711532643415,0.378895025972169
34.8484848484849,0.00313851693060135,-0.00248394352052893,0.0180189427535847,20.1744636156634,27.5786876651579,21.4737064888741,0.372382872098185,0.509051002152881,0.396364465953481
35.3535353535354,0.00298756367949078,-0.0031085321390587,0.0189756403604677,18.7812403263667,27.2523161001675,21.63063106326,0.365469339133099,0.530310340632403,0.420916419914149
35.8585858585859,0.00282273140152469,-0.00359774752998408,0.0202157795769499,17.4792296258743,26.6665320254327,21.3648955682683,0.362283899572179,0.552704862686817,0.44282029849685
36.3636363636364,0.00268865035269334,-0.00391930154895338,0.0197888882064991,17.4238009902168,27.1300618007409,22.2368210274688,0.354603203965353,0.55214168502742,0.452556132084611
36.8686868686869,0.00261383603564394,-0.00403512804154679,0.018615580956579,17.7959333317639,28.0455182628321,23.4711806638405,0.342151643630158,0.539214212100924,0.45126619055936
37.3737373737374,0.00258883042332504,-0.00390456851334977,0.0191441105492802,17.1219155913012,27.2236586712823,22.5433362996491,0.337455834388955,0.536551088752302,0.444306615129785
37.8787878787879,0.00258573351786778,-0.00352951995724636,0.0215010840241498,15.2828772449861,24.9280800683252,19.6429410852053,0.33533298009291,0.546965551270694,0.431000384698657
38.3838383838384,0.00258410752472874,-0.00300218470929617,0.0232419432137926,14.2057282573011,23.2222721816677,17.4271872002194,0.33492957737492,0.547513345786681,0.410882169367361
